"SPECIES","LAKE","STREAM","REACH","DATE","YEAR","MONTH","DAY","GROUND_LIVE","GROUND_DEAD","GROUND_NEW_DEAD","TEMP_C","COMMENTS","FENCE_PASS","AIR_LIVE","GROUND_INTERP","FENCE_INTERP","ADDED_0","DOY","INCLUDED","STREAM_YR","KO_sim"
"KOKANEE","OKANAGAN","PENTICTON","ALL",43717,2019,9,9,NA,NA,NA,NA,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",5,NA,0,0,0,252,"Y","PENTICTON_2019",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43718,2019,9,10,NA,NA,NA,NA,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",28,NA,0,0,0,253,"Y","PENTICTON_2019",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43719,2019,9,11,NA,NA,NA,NA,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",34,NA,0,0,0,254,"Y","PENTICTON_2019",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43720,2019,9,12,NA,NA,NA,NA,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",18,NA,0,0,0,255,"Y","PENTICTON_2019",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43721,2019,9,13,NA,NA,NA,NA,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",80,NA,0,0,0,256,"Y","PENTICTON_2019",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43722,2019,9,14,91,0,NA,14,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",63,NA,0,0,0,257,"Y","PENTICTON_2019",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43723,2019,9,15,NA,NA,NA,NA,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",146,NA,0,0,0,258,"Y","PENTICTON_2019",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43724,2019,9,16,NA,NA,NA,NA,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",548,NA,0,0,0,259,"Y","PENTICTON_2019",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43725,2019,9,17,484,0,NA,12,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",448,NA,0,0,0,260,"Y","PENTICTON_2019",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43726,2019,9,18,NA,NA,NA,NA,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",690,NA,0,0,0,261,"Y","PENTICTON_2019",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43727,2019,9,19,NA,NA,NA,NA,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",733,NA,0,0,0,262,"Y","PENTICTON_2019",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43728,2019,9,20,1132,2,NA,12,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",486,NA,0,0,0,263,"Y","PENTICTON_2019",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43729,2019,9,21,NA,NA,NA,NA,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",316,NA,0,0,0,264,"Y","PENTICTON_2019",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43730,2019,9,22,NA,NA,NA,NA,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",538,NA,0,0,0,265,"Y","PENTICTON_2019",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43731,2019,9,23,1919,6,NA,11,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",344,NA,0,0,0,266,"Y","PENTICTON_2019",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43732,2019,9,24,NA,NA,NA,NA,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",383,NA,0,0,0,267,"Y","PENTICTON_2019",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43733,2019,9,25,NA,NA,NA,NA,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",205,NA,0,0,0,268,"Y","PENTICTON_2019",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43734,2019,9,26,2074,59,NA,11,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",525,NA,0,0,0,269,"Y","PENTICTON_2019",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43735,2019,9,27,NA,NA,NA,NA,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",287,NA,0,0,0,270,"Y","PENTICTON_2019",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43736,2019,9,28,NA,NA,NA,NA,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",309,NA,0,0,0,271,"Y","PENTICTON_2019",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43737,2019,9,29,NA,NA,NA,NA,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",124,NA,0,0,0,272,"Y","PENTICTON_2019",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43738,2019,9,30,1686,57,NA,7,"46 fish counted past fence. Hole found in fence next morning and repaired. This day was low and a fish observed swimming through hole, so interpret this day as having escapees and interpolate to 100 (close to average of day before and after)..",100,NA,0,1,0,273,"Y","PENTICTON_2019",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43739,2019,10,1,NA,NA,NA,NA,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",92,NA,0,0,0,274,"Y","PENTICTON_2019",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43740,2019,10,2,1169,99,NA,9,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",75,NA,0,0,0,275,"Y","PENTICTON_2019",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43741,2019,10,3,NA,NA,NA,NA,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",76,NA,0,0,0,276,"Y","PENTICTON_2019",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43742,2019,10,4,NA,NA,NA,NA,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",180,NA,0,0,0,277,"Y","PENTICTON_2019",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43743,2019,10,5,NA,NA,NA,NA,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",60,NA,0,0,0,278,"Y","PENTICTON_2019",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43744,2019,10,6,NA,NA,NA,NA,"Interpolated 2 more days halving each day as some fish still passing at removal.",30,NA,0,1,0,279,"Y","PENTICTON_2019",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43745,2019,10,7,841,44,NA,8,"Interpolated 2 more days halving each day as some fish still passing at removal.",15,NA,0,1,0,280,"Y","PENTICTON_2019",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43748,2019,10,10,0,NA,NA,NA,"ADDED_0 start and end to KOKANEE to close off AUC ests",NA,NA,1,0,1,283,"Y","PENTICTON_2019",1
"KOKANEE","KALAMALKA","COLDSTREAM","ALL",44089,2020,9,15,0,NA,NA,NA,"ADDED_0",NA,NA,1,0,1,258,"Y","COLDSTREAM_2020",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44092,2020,9,18,NA,NA,NA,NA,"",45,NA,0,0,0,261,"Y","COLDSTREAM_2020",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44093,2020,9,19,NA,NA,NA,NA,"",90,NA,0,0,0,262,"Y","COLDSTREAM_2020",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44094,2020,9,20,NA,NA,NA,NA,"",131,NA,0,0,0,263,"Y","COLDSTREAM_2020",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44095,2020,9,21,NA,NA,NA,NA,"",269,NA,0,0,0,264,"Y","COLDSTREAM_2020",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44096,2020,9,22,NA,NA,NA,NA,"",193,NA,0,0,0,265,"Y","COLDSTREAM_2020",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44097,2020,9,23,NA,NA,NA,NA,"",441,NA,0,0,0,266,"Y","COLDSTREAM_2020",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44098,2020,9,24,NA,NA,NA,NA,"",611,NA,0,0,0,267,"Y","COLDSTREAM_2020",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44099,2020,9,25,NA,NA,NA,NA,"",749,NA,0,0,0,268,"Y","COLDSTREAM_2020",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44100,2020,9,26,NA,NA,NA,NA,"",375,NA,0,0,0,269,"Y","COLDSTREAM_2020",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44101,2020,9,27,NA,NA,NA,NA,"",578,NA,0,0,0,270,"Y","COLDSTREAM_2020",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44102,2020,9,28,2330,7,NA,9,"",280,NA,0,0,0,271,"Y","COLDSTREAM_2020",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44103,2020,9,29,NA,NA,NA,NA,"",328,NA,0,0,0,272,"Y","COLDSTREAM_2020",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44104,2020,9,30,NA,NA,NA,NA,"",413,NA,0,0,0,273,"Y","COLDSTREAM_2020",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44105,2020,10,1,2831,15,NA,10,"",326,NA,0,0,0,274,"Y","COLDSTREAM_2020",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44106,2020,10,2,NA,NA,NA,NA,"",524,NA,0,0,0,275,"Y","COLDSTREAM_2020",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44107,2020,10,3,NA,NA,NA,NA,"",554,NA,0,0,0,276,"Y","COLDSTREAM_2020",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44108,2020,10,4,3425,56,NA,10,"",549,NA,0,0,0,277,"Y","COLDSTREAM_2020",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44109,2020,10,5,NA,NA,NA,NA,"",502,NA,0,0,0,278,"Y","COLDSTREAM_2020",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44110,2020,10,6,NA,NA,NA,NA,"",497,NA,0,0,0,279,"Y","COLDSTREAM_2020",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44111,2020,10,7,3408,122,NA,9,"",208,NA,0,0,0,280,"Y","COLDSTREAM_2020",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44112,2020,10,8,NA,NA,NA,NA,"",393,NA,0,0,0,281,"Y","COLDSTREAM_2020",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44113,2020,10,9,NA,NA,NA,NA,"",303,NA,0,0,0,282,"Y","COLDSTREAM_2020",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44114,2020,10,10,3932,251,NA,8,"Fence blow out during night 10th, interpolate night count",413.5,NA,0,1,0,283,"Y","COLDSTREAM_2020",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44115,2020,10,11,NA,NA,NA,NA,"Fence blow out during night 10th, interpolate morning count",493,NA,0,1,0,284,"Y","COLDSTREAM_2020",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44116,2020,10,12,NA,NA,NA,NA,"",262,NA,0,0,0,285,"Y","COLDSTREAM_2020",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44117,2020,10,13,2366,288,NA,9,"",146,NA,0,0,0,286,"Y","COLDSTREAM_2020",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44118,2020,10,14,NA,NA,NA,NA,"",210,NA,0,0,0,287,"Y","COLDSTREAM_2020",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44119,2020,10,15,1812,331,NA,8,"",200,NA,0,0,0,288,"Y","COLDSTREAM_2020",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44120,2020,10,16,NA,NA,NA,NA,"",191,NA,0,0,0,289,"Y","COLDSTREAM_2020",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44121,2020,10,17,NA,NA,NA,NA,"",111,NA,0,0,0,290,"Y","COLDSTREAM_2020",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44122,2020,10,18,1408,610,NA,6,"",62,NA,0,0,0,291,"Y","COLDSTREAM_2020",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44123,2020,10,19,NA,NA,NA,NA,"",44,NA,0,0,0,292,"Y","COLDSTREAM_2020",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44124,2020,10,20,NA,NA,NA,NA,"",3,NA,0,0,0,293,"Y","COLDSTREAM_2020",1
"KOKANEE","KALAMALKA","COLDSTREAM","ALL",44134,2020,10,30,0,NA,NA,NA,"ADDED_0",NA,NA,1,0,1,303,"Y","COLDSTREAM_2020",1
"KOKANEE","KOOTENAY","REDFISH","ALL",44052,2020,8,9,NA,NA,NA,11,"",3,NA,0,0,0,222,"Y","REDFISH_2020",1
"KOKANEE","KOOTENAY","REDFISH","ALL",44053,2020,8,10,NA,NA,NA,11.2,"",9,NA,0,0,0,223,"Y","REDFISH_2020",1
"KOKANEE","KOOTENAY","REDFISH","ALL",44053,2020,8,10,0,NA,NA,NA,"ADDED_0 start and end to KOKANEE to close off AUC ests",NA,NA,1,0,1,223,"Y","REDFISH_2020",1
"KOKANEE","KOOTENAY","REDFISH","ALL",44054,2020,8,11,NA,NA,NA,13,"",1,NA,0,0,0,224,"Y","REDFISH_2020",1
"KOKANEE","KOOTENAY","REDFISH","ALL",44055,2020,8,12,NA,NA,NA,13,"",0,NA,0,0,0,225,"Y","REDFISH_2020",1
"KOKANEE","KOOTENAY","REDFISH","ALL",44056,2020,8,13,NA,NA,NA,11.6,"",0,NA,0,0,0,226,"Y","REDFISH_2020",1
"KOKANEE","KOOTENAY","REDFISH","ALL",44057,2020,8,14,NA,NA,NA,11.4,"",0,NA,0,0,0,227,"Y","REDFISH_2020",1
"KOKANEE","KOOTENAY","REDFISH","ALL",44058,2020,8,15,NA,NA,NA,12.1,"",24,NA,0,0,0,228,"Y","REDFISH_2020",1
"KOKANEE","KOOTENAY","REDFISH","ALL",44059,2020,8,16,NA,NA,NA,13,"",24,NA,0,0,0,229,"Y","REDFISH_2020",1
"KOKANEE","KOOTENAY","REDFISH","ALL",44060,2020,8,17,NA,NA,NA,14.4,"",41,NA,0,0,0,230,"Y","REDFISH_2020",1
"KOKANEE","KOOTENAY","REDFISH","ALL",44061,2020,8,18,NA,NA,NA,14.9,"",129,NA,0,0,0,231,"Y","REDFISH_2020",1
"KOKANEE","KOOTENAY","REDFISH","ALL",44062,2020,8,19,NA,NA,NA,14.6,"",139,NA,0,0,0,232,"Y","REDFISH_2020",1
"KOKANEE","KOOTENAY","REDFISH","ALL",44063,2020,8,20,NA,NA,NA,14.4,"",26,NA,0,0,0,233,"Y","REDFISH_2020",1
"KOKANEE","KOOTENAY","REDFISH","ALL",44064,2020,8,21,NA,NA,NA,13.8,"",82,NA,0,0,0,234,"Y","REDFISH_2020",1
"KOKANEE","KOOTENAY","REDFISH","ALL",44065,2020,8,22,NA,NA,NA,14.5,"",199,NA,0,0,0,235,"Y","REDFISH_2020",1
"KOKANEE","KOOTENAY","REDFISH","ALL",44066,2020,8,23,NA,NA,NA,12.9,"",63,NA,0,0,0,236,"Y","REDFISH_2020",1
"KOKANEE","KOOTENAY","REDFISH","ALL",44067,2020,8,24,NA,NA,NA,12.5,"",169,NA,0,0,0,237,"Y","REDFISH_2020",1
"KOKANEE","KOOTENAY","REDFISH","ALL",44068,2020,8,25,NA,NA,NA,13.7,"",24,NA,0,0,0,238,"Y","REDFISH_2020",1
"KOKANEE","KOOTENAY","REDFISH","ALL",44069,2020,8,26,NA,NA,NA,13,"",78,NA,0,0,0,239,"Y","REDFISH_2020",1
"KOKANEE","KOOTENAY","REDFISH","ALL",44070,2020,8,27,814,NA,NA,12.5,"",27,NA,0,0,0,240,"Y","REDFISH_2020",1
"KOKANEE","KOOTENAY","REDFISH","ALL",44071,2020,8,28,NA,NA,NA,13.7,"",175,NA,0,0,0,241,"Y","REDFISH_2020",1
"KOKANEE","KOOTENAY","REDFISH","ALL",44072,2020,8,29,NA,NA,NA,12.3,"",199,NA,0,0,0,242,"Y","REDFISH_2020",1
"KOKANEE","KOOTENAY","REDFISH","ALL",44073,2020,8,30,1000,NA,NA,10.9,"",130,NA,0,0,0,243,"Y","REDFISH_2020",1
"KOKANEE","KOOTENAY","REDFISH","ALL",44074,2020,8,31,NA,NA,NA,11.4,"",123,NA,0,0,0,244,"Y","REDFISH_2020",1
"KOKANEE","KOOTENAY","REDFISH","ALL",44075,2020,9,1,NA,NA,NA,11.9,"",204,NA,0,0,0,245,"Y","REDFISH_2020",1
"KOKANEE","KOOTENAY","REDFISH","ALL",44076,2020,9,2,1124,NA,NA,12.2,"",105,NA,0,0,0,246,"Y","REDFISH_2020",1
"KOKANEE","KOOTENAY","REDFISH","ALL",44077,2020,9,3,NA,NA,NA,11.7,"",49,NA,0,0,0,247,"Y","REDFISH_2020",1
"KOKANEE","KOOTENAY","REDFISH","ALL",44078,2020,9,4,NA,NA,NA,12.1,"",99,NA,0,0,0,248,"Y","REDFISH_2020",1
"KOKANEE","KOOTENAY","REDFISH","ALL",44079,2020,9,5,768,NA,NA,12.6,"",55,NA,0,0,0,249,"Y","REDFISH_2020",1
"KOKANEE","KOOTENAY","REDFISH","ALL",44080,2020,9,6,NA,NA,NA,12.8,"",93,NA,0,0,0,250,"Y","REDFISH_2020",1
"KOKANEE","KOOTENAY","REDFISH","ALL",44081,2020,9,7,NA,NA,NA,13.1,"",137,NA,0,0,0,251,"Y","REDFISH_2020",1
"KOKANEE","KOOTENAY","REDFISH","ALL",44082,2020,9,8,490,NA,NA,10,"",7,NA,0,0,0,252,"Y","REDFISH_2020",1
"KOKANEE","KOOTENAY","REDFISH","ALL",44083,2020,9,9,NA,NA,NA,9.7,"",7,NA,0,0,0,253,"Y","REDFISH_2020",1
"KOKANEE","KOOTENAY","REDFISH","ALL",44084,2020,9,10,NA,NA,NA,10.3,"",117,NA,0,0,0,254,"Y","REDFISH_2020",1
"KOKANEE","KOOTENAY","REDFISH","ALL",44085,2020,9,11,306,NA,NA,11.1,"",17,NA,0,0,0,255,"Y","REDFISH_2020",1
"KOKANEE","KOOTENAY","REDFISH","ALL",44086,2020,9,12,NA,NA,NA,11.5,"",6,NA,0,0,0,256,"Y","REDFISH_2020",1
"KOKANEE","KOOTENAY","REDFISH","ALL",44087,2020,9,13,NA,NA,NA,11.7,"",15,NA,0,0,0,257,"Y","REDFISH_2020",1
"KOKANEE","KOOTENAY","REDFISH","ALL",44088,2020,9,14,197,NA,NA,11.5,"",63,NA,0,0,0,258,"Y","REDFISH_2020",1
"KOKANEE","KOOTENAY","REDFISH","ALL",44089,2020,9,15,NA,NA,NA,11.2,"",16,NA,0,0,0,259,"Y","REDFISH_2020",1
"KOKANEE","KOOTENAY","REDFISH","ALL",44090,2020,9,16,NA,NA,NA,11.6,"",8,NA,0,0,0,260,"Y","REDFISH_2020",1
"KOKANEE","KOOTENAY","REDFISH","ALL",44091,2020,9,17,NA,NA,NA,11.9,"",3,NA,0,0,0,261,"Y","REDFISH_2020",1
"KOKANEE","KOOTENAY","REDFISH","ALL",44092,2020,9,18,74,NA,NA,11.8,"",4,NA,0,0,0,262,"Y","REDFISH_2020",1
"KOKANEE","KOOTENAY","REDFISH","ALL",44099,2020,9,25,0,NA,NA,NA,"ADDED_0 start and end to KOKANEE to close off AUC ests",NA,NA,1,0,1,269,"Y","REDFISH_2020",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44454,2021,9,15,NA,NA,NA,NA,"",24,NA,0,0,0,257,"Y","COLDSTREAM_2021",1
"KOKANEE","KALAMALKA","COLDSTREAM","ALL",44454,2021,9,15,0,NA,NA,NA,"ADDED_0",NA,NA,1,0,1,257,"Y","COLDSTREAM_2021",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44455,2021,9,16,NA,NA,NA,NA,"",46,NA,0,0,0,258,"Y","COLDSTREAM_2021",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44456,2021,9,17,NA,NA,NA,NA,"",6,NA,0,0,0,259,"Y","COLDSTREAM_2021",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44457,2021,9,18,NA,NA,NA,NA,"",138,NA,0,0,0,260,"Y","COLDSTREAM_2021",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44458,2021,9,19,NA,NA,NA,NA,"",105,NA,0,0,0,261,"Y","COLDSTREAM_2021",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44459,2021,9,20,NA,NA,NA,NA,"",181,NA,0,0,0,262,"Y","COLDSTREAM_2021",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44460,2021,9,21,NA,NA,NA,NA,"",125,NA,0,0,0,263,"Y","COLDSTREAM_2021",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44461,2021,9,22,NA,NA,NA,NA,"",92,NA,0,0,0,264,"Y","COLDSTREAM_2021",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44462,2021,9,23,NA,NA,NA,NA,"",50,NA,0,0,0,265,"Y","COLDSTREAM_2021",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44463,2021,9,24,NA,NA,NA,NA,"",115,NA,0,0,0,266,"Y","COLDSTREAM_2021",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44464,2021,9,25,NA,NA,NA,NA,"",142,NA,0,0,0,267,"Y","COLDSTREAM_2021",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44465,2021,9,26,NA,NA,NA,NA,"",179,NA,0,0,0,268,"Y","COLDSTREAM_2021",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44466,2021,9,27,NA,NA,NA,NA,"",525,NA,0,0,0,269,"Y","COLDSTREAM_2021",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44467,2021,9,28,603,10,NA,9,"",698,NA,0,0,0,270,"Y","COLDSTREAM_2021",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44468,2021,9,29,NA,NA,NA,NA,"",795,NA,0,0,0,271,"Y","COLDSTREAM_2021",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44469,2021,9,30,NA,NA,NA,NA,"",616,NA,0,0,0,272,"Y","COLDSTREAM_2021",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44470,2021,10,1,1010,20,NA,8,"",362,NA,0,0,0,273,"Y","COLDSTREAM_2021",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44471,2021,10,2,NA,NA,NA,NA,"",415,NA,0,0,0,274,"Y","COLDSTREAM_2021",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44472,2021,10,3,NA,NA,NA,NA,"",786,NA,0,0,0,275,"Y","COLDSTREAM_2021",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44473,2021,10,4,1380,21,NA,7,"",565,NA,0,0,0,276,"Y","COLDSTREAM_2021",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44474,2021,10,5,NA,NA,NA,NA,"",665,NA,0,0,0,277,"Y","COLDSTREAM_2021",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44475,2021,10,6,NA,NA,NA,NA,"",381,NA,0,0,0,278,"Y","COLDSTREAM_2021",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44476,2021,10,7,NA,NA,NA,NA,"",586,NA,0,0,0,279,"Y","COLDSTREAM_2021",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44477,2021,10,8,NA,NA,NA,NA,"",818,NA,0,0,0,280,"Y","COLDSTREAM_2021",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44478,2021,10,9,NA,NA,NA,NA,"",955,NA,0,0,0,281,"Y","COLDSTREAM_2021",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44479,2021,10,10,4183,78,NA,6,"",523,NA,0,0,0,282,"Y","COLDSTREAM_2021",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44480,2021,10,11,NA,NA,NA,NA,"",557,NA,0,0,0,283,"Y","COLDSTREAM_2021",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44481,2021,10,12,NA,NA,NA,NA,"",141,NA,0,0,0,284,"Y","COLDSTREAM_2021",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44482,2021,10,13,NA,NA,NA,NA,"",159,NA,0,0,0,285,"Y","COLDSTREAM_2021",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44483,2021,10,14,NA,NA,NA,NA,"",354,NA,0,0,0,286,"Y","COLDSTREAM_2021",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44484,2021,10,15,4158,161,NA,7,"",516,NA,0,0,0,287,"Y","COLDSTREAM_2021",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44485,2021,10,16,NA,NA,NA,NA,"",557,NA,0,0,0,288,"Y","COLDSTREAM_2021",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44486,2021,10,17,NA,NA,NA,NA,"",665,NA,0,0,0,289,"Y","COLDSTREAM_2021",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44487,2021,10,18,4423,390,NA,8,"",216,NA,0,0,0,290,"Y","COLDSTREAM_2021",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44488,2021,10,19,NA,NA,NA,NA,"Fence pulled due to budget interpolate decline to 0 on DOY 298",189,NA,0,1,0,291,"Y","COLDSTREAM_2021",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44489,2021,10,20,NA,NA,NA,NA,"Fence pulled due to budget interpolate decline to 0 on DOY 299",162,NA,0,1,0,292,"Y","COLDSTREAM_2021",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44490,2021,10,21,NA,NA,NA,NA,"Fence pulled due to budget interpolate decline to 0 on DOY 300",135,NA,0,1,0,293,"Y","COLDSTREAM_2021",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44491,2021,10,22,NA,NA,NA,NA,"Fence pulled due to budget interpolate decline to 0 on DOY 301",108,NA,0,1,0,294,"Y","COLDSTREAM_2021",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44492,2021,10,23,3721,364,NA,7,"Fence pulled due to budget interpolate decline to 0 on DOY 302",81,NA,0,1,0,295,"Y","COLDSTREAM_2021",1
